TIPO_CTE,INGRESO_INFERIDO,NIVEL_RIESGO,SOLICITUDES_RECHAZADAS,SCORE_CLIENTE,SCORE_COMPORTAMIENTO,EDAD,TIPO_VIVIENDA,ESCOLARIDAD
MALO,36453,Alto,3,90,0,47,Hipoteca,Posgrado
MALO,50160,Alto,2,90,0,47,Renta,Preparatoria
MALO,44483,Alto,1,90,0,47,Propia,Licenciatura
MALO,39419,Alto,2,90,0,47,Familiares,Licenciatura
MALO,52581,Alto,4,90,0,47,Hipoteca,Posgrado
MALO,49068,Alto,5,91,0,47,Propia,Secundaria
MALO,46358,Alto,5,91,0,47,Hipoteca,Licenciatura
MALO,36046,Alto,1,91,0,47,Renta,Preparatoria
MALO,50209,Alto,3,91,0,47,Propia,Preparatoria
MALO,45211,Alto,4,91,0,47,Propia,Posgrado
MALO,38979,Alto,3,91,0,47,Propia,Posgrado
MALO,52632,Alto,1,92,0,47,Renta,Licenciatura
MALO,49871,Alto,4,92,0,47,Propia,Licenciatura
MALO,45842,Alto,4,92,0,47,Propia,Preparatoria
MALO,36082,Alto,4,92,0,47,Hipoteca,Preparatoria
MALO,51030,Alto,4,92,0,47,Renta,Licenciatura
MALO,44707,Alto,4,92,0,47,Familiares,Licenciatura
MALO,39017,Alto,5,92,0,47,Renta,Preparatoria
MALO,53493,Alto,2,92,0,47,Hipoteca,Licenciatura
MALO,49315,Alto,3,92,0,47,Propia,Preparatoria
MALO,45886,Alto,3,93,0,47,Renta,Posgrado
MALO,36672,Alto,2,93,0,47,Renta,Licenciatura
MALO,50942,Alto,5,93,0,47,Renta,Preparatoria
MALO,44539,Alto,4,93,0,47,Hipoteca,Licenciatura
MALO,39655,Alto,1,93,0,47,Renta,Preparatoria
MALO,53655,Alto,3,93,0,47,Propia,Preparatoria
MALO,48666,Alto,4,93,0,47,Familiares,Licenciatura
MALO,46636,Alto,2,93,0,47,Familiares,Preparatoria
MALO,36783,Alto,5,93,0,47,Hipoteca,Licenciatura
MALO,49798,Alto,3,94,0,47,Familiares,Licenciatura
MALO,45481,Alto,2,94,0,47,Renta,Posgrado
MALO,39775,Alto,3,94,0,47,Hipoteca,Licenciatura
MALO,52202,Alto,2,94,0,47,Hipoteca,Licenciatura
MALO,50169,Alto,3,94,0,47,Familiares,Licenciatura
MALO,46778,Alto,3,94,0,47,Hipoteca,Licenciatura
MALO,35786,Alto,2,94,0,47,Familiares,Posgrado
MALO,51336,Alto,3,94,0,47,Familiares,Secundaria
MALO,45620,Alto,2,94,0,47,Propia,Posgrado
MALO,39067,Alto,4,94,0,47,Propia,Posgrado
MALO,53560,Alto,5,94,0,47,Familiares,Posgrado
MALO,50084,Alto,2,95,0,47,Renta,Posgrado
MALO,45944,Alto,2,95,0,47,Propia,Licenciatura
MALO,36717,Alto,3,95,0,47,Propia,Posgrado
MALO,51248,Alto,3,95,0,47,Familiares,Posgrado
MALO,44807,Alto,4,95,0,47,Hipoteca,Licenciatura
MALO,39705,Alto,4,95,0,47,Propia,Preparatoria
MALO,53722,Alto,5,95,0,47,Familiares,Licenciatura
MALO,49660,Alto,3,96,0,47,Renta,Preparatoria
MALO,46917,Alto,2,96,0,47,Familiares,Licenciatura
MALO,36481,Alto,5,96,0,47,Familiares,Licenciatura
MALO,50814,Alto,5,96,0,47,Familiares,Posgrado
MALO,45756,Alto,3,97,0,47,Propia,Preparatoria
MALO,39449,Alto,2,97,0,47,Renta,Preparatoria
MALO,53267,Alto,2,97,0,47,Hipoteca,Posgrado
MALO,50472,Alto,3,97,0,47,Propia,Posgrado
MALO,46394,Alto,3,97,0,47,Hipoteca,Licenciatura
MALO,36517,Alto,4,97,0,47,Renta,Posgrado
MALO,51646,Alto,5,97,0,47,Hipoteca,Posgrado
MALO,45246,Alto,3,98,0,47,Familiares,Licenciatura
MALO,39488,Alto,5,98,0,47,Propia,Preparatoria
MALO,54138,Alto,4,99,0,47,Familiares,Posgrado
MALO,49909,Alto,2,99,0,47,Familiares,Posgrado
MALO,46440,Alto,4,99,0,47,Familiares,Licenciatura
MALO,37468,Alto,4,99,0,47,Renta,Posgrado
MALO,50829,Alto,3,99,0,47,Propia,Secundaria
MALO,45075,Alto,4,99,0,47,Propia,Posgrado
MALO,40516,Alto,1,100,0,47,Renta,Licenciatura
MALO,53282,Alto,2,100,0,47,Propia,Posgrado
MALO,49957,Alto,1,100,0,47,Familiares,Licenciatura
MALO,47876,Alto,1,100,0,47,Propia,Licenciatura
MALO,36527,Alto,1,100,0,47,Familiares,Posgrado
MALO,50877,Alto,3,101,0,47,Hipoteca,Preparatoria
MALO,46469,Alto,3,101,0,47,Renta,Preparatoria
MALO,39499,Alto,0,101,0,47,Renta,Posgrado
MALO,53333,Alto,0,101,0,47,Familiares,Licenciatura
MALO,51259,Alto,2,101,0,47,Propia,Licenciatura
MALO,46453,Alto,1,101,0,47,Familiares,Posgrado
MALO,36562,Alto,1,111,0,47,Propia,Licenciatura
MALO,52451,Alto,3,124,0,47,Renta,Preparatoria
MALO,45303,Alto,3,134,0,47,Propia,Posgrado
REGULAR,39537,Mínimo,0,170,770,47,Hipoteca,Preparatoria
BUENO,54982,Bajo,0,189,704,47,Propia,Preparatoria
BUENO,49972,Mínimo,0,193,774,47,Propia,Posgrado
BUENO,46497,Bajo,0,198,706,47,Propia,Posgrado
REGULAR,37693,Medio ,0,203,695,47,Familiares,Licenciatura
BUENO,51866,Bajo,0,207,726,47,Renta,Licenciatura
BUENO,45779,Bajo,0,209,739,47,Renta,Preparatoria
REGULAR,39994,Mínimo,0,209,785,47,Propia,Preparatoria
BUENO,54112,Bajo,0,216,706,47,Hipoteca,Licenciatura
REGULAR,50498,Medio ,0,218,686,47,Renta,Preparatoria
BUENO,47035,Bajo,0,219,749,47,Familiares,Posgrado
BUENO,37096,Mínimo,0,219,761,47,Renta,Preparatoria
REGULAR,51672,Alto,0,220,579,47,Hipoteca,Posgrado
REGULAR,45871,Mínimo,0,221,773,47,Renta,Preparatoria
REGULAR,40114,Mínimo,0,221,777,47,Familiares,Licenciatura
BUENO,54166,Bajo,0,223,721,47,Familiares,Preparatoria
BUENO,51081,Bajo,0,223,740,47,Familiares,Licenciatura
BUENO,46954,Bajo,0,224,701,47,Renta,Posgrado
BUENO,36957,Mínimo,0,226,778,47,Hipoteca,Posgrado
BUENO,52268,Bajo,0,228,703,47,Propia,Posgrado
BUENO,45791,Bajo,0,229,740,47,Propia,Posgrado
BUENO,39964,Bajo,0,229,741,47,Familiares,Posgrado
BUENO,54791,Mínimo,0,229,759,47,Renta,Posgrado
BUENO,53515,Bajo,0,230,723,47,Hipoteca,Licenciatura
REGULAR,46661,Medio ,0,235,673,47,Propia,Posgrado
REGULAR,41111,Bajo,0,235,724,47,Renta,Preparatoria
REGULAR,56098,Medio ,0,242,695,47,Renta,Preparatoria
BUENO,51471,Bajo,0,242,731,47,Renta,Licenciatura
BUENO,48349,Mínimo,0,242,765,47,Hipoteca,Posgrado
MALO,38458,Alto,5,89,0,48,Familiares,Preparatoria
MALO,53169,Alto,4,89,0,48,Familiares,Posgrado
MALO,46929,Alto,5,89,0,48,Propia,Preparatoria
MALO,41390,Alto,4,89,0,48,Propia,Preparatoria
MALO,55736,Alto,5,89,0,48,Renta,Posgrado
MALO,51767,Alto,4,89,0,48,Hipoteca,Preparatoria
MALO,48676,Alto,4,89,0,48,Hipoteca,Posgrado
MALO,38209,Alto,5,90,0,48,Renta,Preparatoria
MALO,52970,Alto,4,90,0,48,Familiares,Licenciatura
MALO,47471,Alto,4,90,0,48,Renta,Preparatoria
MALO,41318,Alto,2,90,0,48,Hipoteca,Preparatoria
MALO,55527,Alto,3,90,0,48,Familiares,Licenciatura
MALO,52364,Alto,5,90,0,48,Renta,Posgrado
MALO,48592,Alto,5,91,0,48,Renta,Posgrado
MALO,38066,Alto,5,91,0,48,Propia,Licenciatura
MALO,53582,Alto,3,91,0,48,Hipoteca,Preparatoria
MALO,47389,Alto,2,91,0,48,Familiares,Posgrado
MALO,41163,Alto,4,91,0,48,Propia,Posgrado
MALO,56168,Alto,3,92,0,48,Hipoteca,Preparatoria
MALO,52274,Alto,2,92,0,48,Familiares,Posgrado
MALO,48410,Alto,3,92,0,48,Familiares,Posgrado
MALO,38505,Alto,2,92,0,48,Renta,Licenciatura
MALO,53998,Alto,2,92,0,48,Renta,Preparatoria
MALO,46989,Alto,5,92,0,48,Familiares,Licenciatura
MALO,41637,Alto,4,92,0,48,Renta,Preparatoria
MALO,56874,Alto,2,92,0,48,Renta,Licenciatura
MALO,51343,Alto,3,93,0,48,Hipoteca,Posgrado
MALO,48968,Alto,5,93,0,48,Hipoteca,Preparatoria
MALO,38990,Alto,5,93,0,48,Renta,Licenciatura
MALO,52537,Alto,3,93,0,48,Propia,Preparatoria
MALO,47755,Alto,1,93,0,48,Hipoteca,Preparatoria
MALO,42162,Alto,4,93,0,48,Hipoteca,Preparatoria
MALO,55073,Alto,5,94,0,48,Familiares,Posgrado
MALO,52678,Alto,2,94,0,48,Hipoteca,Licenciatura
MALO,49585,Alto,3,94,0,48,Hipoteca,Posgrado
MALO,37755,Alto,4,94,0,48,Propia,Preparatoria
MALO,53903,Alto,3,94,0,48,Renta,Preparatoria
MALO,48357,Alto,5,94,0,48,Renta,Preparatoria
MALO,41215,Alto,5,94,0,48,Propia,Secundaria
MALO,56238,Alto,3,95,0,48,Hipoteca,Posgrado
MALO,53089,Alto,1,95,0,48,Hipoteca,Preparatoria
MALO,48471,Alto,2,95,0,48,Familiares,Posgrado
MALO,38553,Alto,3,95,0,48,Familiares,Preparatoria
MALO,54323,Alto,3,95,0,48,Renta,Preparatoria
MALO,47271,Alto,3,95,0,48,Propia,Licenciatura
MALO,41690,Alto,4,95,0,48,Hipoteca,Licenciatura
MALO,56945,Alto,5,95,0,48,Hipoteca,Posgrado
MALO,52391,Alto,5,95,0,48,Familiares,Preparatoria
MALO,49263,Alto,5,95,0,48,Renta,Posgrado
MALO,38670,Alto,2,96,0,48,Hipoteca,Preparatoria
MALO,53609,Alto,3,96,0,48,Propia,Licenciatura
MALO,48044,Alto,3,96,0,48,Familiares,Preparatoria
MALO,41816,Alto,2,96,0,48,Hipoteca,Preparatoria
MALO,56196,Alto,3,97,0,48,Familiares,Posgrado
MALO,52996,Alto,4,97,0,48,Hipoteca,Posgrado
MALO,49178,Alto,4,98,0,48,Renta,Posgrado
MALO,38525,Alto,5,98,0,48,Hipoteca,Preparatoria
MALO,54228,Alto,1,98,0,48,Renta,Posgrado
MALO,47960,Alto,3,98,0,48,Familiares,Licenciatura
MALO,41660,Alto,1,98,0,48,Propia,Preparatoria
MALO,56845,Alto,2,98,0,48,Propia,Posgrado
MALO,52904,Alto,2,98,0,48,Propia,Preparatoria
MALO,48994,Alto,2,98,0,48,Propia,Secundaria
MALO,39341,Alto,4,98,0,48,Propia,Preparatoria
MALO,53879,Alto,5,98,0,48,Renta,Posgrado
MALO,47554,Alto,3,99,0,48,Familiares,Licenciatura
MALO,42542,Alto,3,99,0,48,Propia,Preparatoria
MALO,56479,Alto,3,99,0,48,Renta,Preparatoria
MALO,52705,Alto,3,99,0,48,Renta,Licenciatura
MALO,50270,Alto,3,100,0,48,Hipoteca,Posgrado
MALO,38719,Alto,3,100,0,48,Familiares,Preparatoria
MALO,53676,Alto,3,100,0,48,Hipoteca,Licenciatura
MALO,48793,Alto,2,100,0,48,Hipoteca,Licenciatura
MALO,41869,Alto,4,100,0,48,Propia,Posgrado
MALO,56266,Alto,0,100,0,48,Familiares,Posgrado
MALO,53822,Alto,0,100,0,48,Propia,Posgrado
MALO,49240,Alto,2,100,0,48,Propia,Posgrado
MALO,38573,Alto,3,101,0,48,Hipoteca,Licenciatura
MALO,55073,Alto,2,101,0,48,Renta,Licenciatura
MALO,48021,Alto,0,101,0,48,Propia,Posgrado
MALO,41711,Alto,3,101,0,48,Renta,Licenciatura
MALO,57731,Alto,0,101,0,48,Hipoteca,Licenciatura
MALO,52971,Alto,0,110,0,48,Hipoteca,Licenciatura
MALO,49055,Alto,0,111,0,48,Hipoteca,Preparatoria
MALO,39577,Alto,1,121,0,48,Hipoteca,Preparatoria
MALO,54978,Alto,2,123,0,48,Familiares,Preparatoria
MALO,48297,Alto,3,124,0,48,Hipoteca,Preparatoria
MALO,41994,Alto,3,124,0,48,Propia,Preparatoria
MALO,57358,Alto,0,167,0,48,Hipoteca,Posgrado
BUENO,53275,Mínimo,0,198,754,48,Renta,Licenciatura
REGULAR,49387,Medio ,0,201,660,48,Familiares,Preparatoria
REGULAR,39322,Mínimo,0,204,787,48,Familiares,Preparatoria
BUENO,54514,Mínimo,0,205,762,48,Propia,Preparatoria
REGULAR,48164,Medio ,0,212,686,48,Familiares,Posgrado
REGULAR,42521,Medio ,0,213,685,48,Propia,Posgrado
BUENO,57145,Bajo,0,219,742,48,Propia,Posgrado
BUENO,53635,Bajo,0,225,711,48,Hipoteca,Posgrado
BUENO,49771,Bajo,0,225,727,48,Renta,Posgrado
BUENO,38990,Bajo,0,226,740,48,Renta,Preparatoria
REGULAR,54882,Bajo,0,228,737,48,Renta,Licenciatura
BUENO,48539,Bajo,0,229,710,48,Propia,Posgrado
REGULAR,42162,Mínimo,0,229,760,48,Propia,Preparatoria
REGULAR,57531,Mínimo,0,229,789,48,Renta,Preparatoria
REGULAR,56726,Bajo,0,231,744,48,Familiares,Posgrado
BUENO,49228,Bajo,0,238,710,48,Familiares,Preparatoria
REGULAR,43167,Mínimo,0,239,776,48,Propia,Preparatoria
BUENO,59464,Bajo,0,242,722,48,Renta,Licenciatura
REGULAR,54302,Mínimo,0,244,805,48,Familiares,Licenciatura
BUENO,50766,Bajo,0,245,717,48,Propia,Licenciatura
BUENO,40765,Bajo,0,246,740,48,Familiares,Posgrado
BUENO,56094,Bajo,0,247,736,48,Hipoteca,Posgrado
REGULAR,49276,Bajo,0,248,746,48,Familiares,Posgrado
BUENO,43873,Mínimo,0,253,778,48,Hipoteca,Posgrado
BUENO,58801,Mínimo,0,254,753,48,Renta,Licenciatura
BUENO,54355,Bajo,0,260,718,48,Familiares,Posgrado
REGULAR,51597,Bajo,0,260,740,48,Hipoteca,Preparatoria
BUENO,40847,Bajo,0,266,735,48,Renta,Preparatoria
MALO,55884,Alto,5,89,0,49,Hipoteca,Preparatoria
MALO,50319,Alto,5,89,0,49,Renta,Licenciatura
MALO,43590,Alto,5,89,0,49,Propia,Posgrado
MALO,58303,Alto,5,89,0,49,Familiares,Posgrado
MALO,55506,Alto,5,89,0,49,Propia,Posgrado
MALO,51265,Alto,5,89,0,49,Propia,Preparatoria
MALO,39969,Alto,5,89,0,49,Hipoteca,Licenciatura
MALO,56797,Alto,5,90,0,49,Renta,Licenciatura
MALO,49995,Alto,3,90,0,49,Familiares,Posgrado
MALO,43221,Alto,3,90,0,49,Propia,Secundaria
MALO,59538,Alto,4,90,0,49,Propia,Preparatoria
MALO,55149,Alto,4,90,0,49,Propia,Posgrado
MALO,50831,Alto,2,90,0,49,Hipoteca,Posgrado
MALO,40816,Alto,3,90,0,49,Hipoteca,Posgrado
MALO,56968,Alto,4,90,0,49,Renta,Posgrado
MALO,49338,Alto,4,91,0,49,Renta,Preparatoria
MALO,44136,Alto,3,91,0,49,Propia,Posgrado
MALO,60002,Alto,4,91,0,49,Hipoteca,Preparatoria
MALO,53910,Alto,4,91,0,49,Propia,Licenciatura
MALO,51906,Alto,4,91,0,49,Hipoteca,Licenciatura
MALO,41134,Alto,4,92,0,49,Hipoteca,Posgrado
MALO,55164,Alto,1,92,0,49,Hipoteca,Posgrado
MALO,50621,Alto,5,92,0,49,Familiares,Posgrado
MALO,44481,Alto,4,92,0,49,Familiares,Preparatoria
MALO,57826,Alto,5,92,0,49,Hipoteca,Posgrado
MALO,55838,Alto,4,93,0,49,Propia,Preparatoria
MALO,52312,Alto,2,93,0,49,Renta,Preparatoria
MALO,39642,Alto,2,93,0,49,Renta,Preparatoria
MALO,57137,Alto,3,93,0,49,Renta,Posgrado
MALO,51017,Alto,2,93,0,49,Renta,Posgrado
MALO,43276,Alto,4,94,0,49,Propia,Posgrado
MALO,59612,Alto,5,94,0,49,Renta,Posgrado
MALO,56008,Alto,1,94,0,49,Familiares,Licenciatura
MALO,50895,Alto,3,94,0,49,Familiares,Preparatoria
MALO,40867,Alto,3,94,0,49,Propia,Posgrado
MALO,57311,Alto,4,94,0,49,Familiares,Posgrado
MALO,49635,Alto,4,95,0,49,Renta,Licenciatura
MALO,44192,Alto,5,95,0,49,Renta,Licenciatura
MALO,60077,Alto,2,95,0,49,Familiares,Posgrado
MALO,55010,Alto,2,95,0,49,Propia,Preparatoria
MALO,52219,Alto,3,95,0,49,Familiares,Posgrado
MALO,40797,Alto,4,95,0,49,Hipoteca,Posgrado
MALO,56289,Alto,5,95,0,49,Renta,Posgrado
MALO,50926,Alto,2,96,0,49,Renta,Licenciatura
MALO,44116,Alto,3,96,0,49,Familiares,Licenciatura
MALO,59006,Alto,2,96,0,49,Renta,Licenciatura
MALO,56175,Alto,2,96,0,49,Hipoteca,Licenciatura
MALO,51883,Alto,3,96,0,49,Hipoteca,Licenciatura
MALO,40451,Alto,3,96,0,49,Familiares,Posgrado
MALO,57481,Alto,3,96,0,49,Propia,Posgrado
MALO,50598,Alto,3,96,0,49,Familiares,Preparatoria
MALO,43743,Alto,2,96,0,49,Propia,Licenciatura
MALO,60256,Alto,5,96,0,49,Familiares,Secundaria
MALO,55814,Alto,5,96,0,49,Renta,Preparatoria
MALO,51443,Alto,4,97,0,49,Hipoteca,Posgrado
MALO,41701,Alto,3,97,0,49,Renta,Licenciatura
MALO,56842,Alto,3,97,0,49,Propia,Licenciatura
MALO,49932,Alto,1,97,0,49,Propia,Licenciatura
MALO,45094,Alto,4,97,0,49,Renta,Posgrado
MALO,59585,Alto,3,97,0,49,Propia,Posgrado
MALO,55340,Alto,2,97,0,49,Hipoteca,Preparatoria
MALO,53286,Alto,2,97,0,49,Renta,Preparatoria
MALO,40848,Alto,4,97,0,49,Propia,Licenciatura
MALO,56359,Alto,4,97,0,49,Hipoteca,Licenciatura
MALO,51720,Alto,2,98,0,49,Propia,Licenciatura
MALO,44172,Alto,3,98,0,49,Propia,Preparatoria
MALO,59080,Alto,3,98,0,49,Hipoteca,Posgrado
MALO,57051,Alto,4,98,0,49,Renta,Preparatoria
MALO,51948,Alto,3,98,0,49,Propia,Preparatoria
MALO,40502,Alto,4,99,0,49,Hipoteca,Posgrado
MALO,58378,Alto,3,99,0,49,Propia,Preparatoria
MALO,50662,Alto,3,99,0,49,Renta,Posgrado
MALO,43797,Alto,2,99,0,49,Propia,Licenciatura
MALO,61195,Alto,2,99,0,49,Propia,Posgrado
MALO,55884,Alto,5,99,0,49,Renta,Preparatoria
MALO,51507,Alto,5,99,0,49,Familiares,Licenciatura
MALO,41952,Alto,3,99,0,49,Familiares,Posgrado
MALO,58002,Alto,3,99,0,49,Hipoteca,Preparatoria
MALO,50712,Alto,3,100,0,49,Propia,Licenciatura
MALO,44513,Alto,3,100,0,49,Renta,Preparatoria
MALO,60513,Alto,1,100,0,49,Hipoteca,Preparatoria
MALO,55939,Alto,3,100,0,49,Familiares,Licenciatura
MALO,52350,Alto,4,100,0,49,Hipoteca,Licenciatura
MALO,41484,Alto,2,100,0,49,Hipoteca,Preparatoria
MALO,57239,Alto,3,100,0,49,Familiares,Licenciatura
MALO,51054,Alto,1,100,0,49,Familiares,Preparatoria
MALO,44860,Alto,4,101,0,49,Propia,Licenciatura
MALO,60002,Alto,2,101,0,49,Renta,Posgrado
MALO,56853,Alto,2,101,0,49,Renta,Posgrado
MALO,52508,Alto,1,101,0,49,Familiares,Licenciatura
MALO,40939,Alto,1,101,0,49,Renta,Licenciatura
MALO,58175,Alto,0,101,0,49,Familiares,Licenciatura
MALO,51208,Alto,2,101,0,49,Renta,Posgrado
MALO,44270,Alto,0,101,0,49,Propia,Posgrado
MALO,60982,Alto,0,120,0,49,Renta,Licenciatura
REGULAR,59846,Mínimo,0,132,805,49,Familiares,Preparatoria
MALO,51689,Alto,1,134,0,49,Propia,Posgrado
MALO,45757,Alto,0,135,0,49,Renta,Secundaria
MALO,62735,Alto,0,142,0,49,Propia,Licenciatura
MALO,57017,Alto,1,156,0,49,Propia,Licenciatura
MALO,53812,Alto,4,163,0,49,Familiares,Posgrado
BUENO,43007,Bajo,1,172,728,49,Familiares,Posgrado
BUENO,58898,Bajo,0,174,748,49,Propia,Posgrado
BUENO,52233,Bajo,0,179,723,49,Propia,Posgrado
REGULAR,46286,Medio ,0,193,679,49,Renta,Posgrado
REGULAR,61741,Mínimo,0,194,770,49,Familiares,Preparatoria
BUENO,57616,Bajo,0,195,748,49,Hipoteca,Preparatoria
BUENO,54435,Bajo,0,196,733,49,Hipoteca,Posgrado
REGULAR,42889,Mínimo,0,196,789,49,Propia,Preparatoria
BUENO,59237,Bajo,0,202,722,49,Propia,Posgrado
BUENO,53087,Mínimo,0,209,765,49,Familiares,Preparatoria
BUENO,45770,Bajo,0,212,727,49,Hipoteca,Preparatoria
BUENO,61801,Bajo,0,212,740,49,Familiares,Preparatoria
BUENO,58559,Mínimo,0,212,762,49,Propia,Posgrado
BUENO,53828,Mínimo,0,214,775,49,Propia,Licenciatura
REGULAR,42368,Mínimo,0,215,789,49,Renta,Posgrado
BUENO,59920,Bajo,0,218,740,49,Hipoteca,Licenciatura
BUENO,52995,Bajo,0,219,710,49,Hipoteca,Licenciatura
BUENO,45599,Bajo,0,225,706,49,Propia,Licenciatura
BUENO,62515,Bajo,0,225,727,49,Familiares,Licenciatura
BUENO,58457,Bajo,0,227,716,49,Hipoteca,Posgrado
BUENO,53626,Mínimo,0,228,765,49,Familiares,Posgrado
REGULAR,42857,Bajo,0,233,723,49,Familiares,Posgrado
BUENO,60386,Mínimo,0,234,757,49,Hipoteca,Preparatoria
BUENO,52052,Bajo,0,238,709,49,Propia,Licenciatura
BUENO,46342,Mínimo,0,238,779,49,Hipoteca,Posgrado
BUENO,63602,Bajo,0,240,730,49,Propia,Posgrado
BUENO,56875,Bajo,0,241,741,49,Renta,Preparatoria
BUENO,54501,Bajo,0,241,742,49,Familiares,Licenciatura
REGULAR,43602,Medio ,0,244,692,49,Hipoteca,Posgrado
REGULAR,58198,Mínimo,0,244,789,49,Hipoteca,Preparatoria
REGULAR,53152,Mínimo,0,247,790,49,Familiares,Preparatoria
BUENO,47150,Bajo,0,248,723,49,Propia,Preparatoria
BUENO,61007,Mínimo,0,249,757,49,Propia,Posgrado
BUENO,58630,Mínimo,0,264,757,49,Familiares,Licenciatura
BUENO,55451,Bajo,0,287,704,49,Propia,Preparatoria
MALO,41823,Alto,5,89,0,50,Familiares,Posgrado
MALO,59994,Alto,4,89,0,50,Propia,Posgrado
MALO,54078,Alto,5,89,0,50,Propia,Licenciatura
MALO,45656,Alto,4,89,0,50,Renta,Licenciatura
MALO,62593,Alto,5,89,0,50,Renta,Preparatoria
MALO,59369,Alto,4,89,0,50,Propia,Preparatoria
MALO,53694,Alto,5,89,0,50,Renta,Licenciatura
MALO,42910,Alto,2,90,0,50,Propia,Posgrado
MALO,60749,Alto,2,90,0,50,Renta,Posgrado
MALO,52365,Alto,4,90,0,50,Propia,Preparatoria
MALO,46401,Alto,4,91,0,50,Familiares,Preparatoria
MALO,63681,Alto,4,91,0,50,Renta,Preparatoria
MALO,58036,Alto,3,91,0,50,Propia,Posgrado
MALO,54830,Alto,2,91,0,50,Renta,Licenciatura
MALO,43244,Alto,3,92,0,50,Propia,Posgrado
MALO,59385,Alto,3,92,0,50,Hipoteca,Preparatoria
MALO,53473,Alto,5,92,0,50,Familiares,Posgrado
MALO,46763,Alto,4,92,0,50,Renta,Licenciatura
MALO,62252,Alto,4,92,0,50,Renta,Posgrado
MALO,58984,Alto,1,92,0,50,Familiares,Licenciatura
MALO,54996,Alto,4,92,0,50,Hipoteca,Preparatoria
MALO,42676,Alto,3,93,0,50,Propia,Preparatoria
MALO,60356,Alto,2,93,0,50,Hipoteca,Posgrado
MALO,53634,Alto,3,93,0,50,Familiares,Licenciatura
MALO,46148,Alto,4,93,0,50,Familiares,Posgrado
MALO,63269,Alto,3,93,0,50,Hipoteca,Preparatoria
MALO,59162,Alto,2,93,0,50,Propia,Licenciatura
MALO,54273,Alto,2,93,0,50,Renta,Preparatoria
MALO,43786,Alto,2,93,0,50,Hipoteca,Preparatoria
MALO,60252,Alto,4,94,0,50,Propia,Preparatoria
MALO,52678,Alto,3,94,0,50,Renta,Preparatoria
MALO,47349,Alto,4,94,0,50,Hipoteca,Posgrado
MALO,63161,Alto,4,94,0,50,Familiares,Preparatoria
MALO,58383,Alto,3,94,0,50,Familiares,Preparatoria
MALO,55950,Alto,4,95,0,50,Propia,Preparatoria
MALO,43299,Alto,2,95,0,50,Propia,Licenciatura
MALO,59459,Alto,2,95,0,50,Familiares,Posgrado
MALO,54306,Alto,2,96,0,50,Familiares,Preparatoria
MALO,46822,Alto,3,96,0,50,Familiares,Preparatoria
MALO,62329,Alto,1,96,0,50,Propia,Posgrado
MALO,59904,Alto,2,96,0,50,Renta,Posgrado
MALO,55065,Alto,2,96,0,50,Familiares,Licenciatura
MALO,42729,Alto,4,96,0,50,Hipoteca,Posgrado
MALO,61297,Alto,4,96,0,50,Hipoteca,Licenciatura
MALO,53702,Alto,3,97,0,50,Familiares,Preparatoria
MALO,46206,Alto,2,97,0,50,Hipoteca,Licenciatura
MALO,64255,Alto,3,97,0,50,Familiares,Licenciatura
MALO,59237,Alto,2,97,0,50,Familiares,Posgrado
MALO,54340,Alto,4,97,0,50,Hipoteca,Preparatoria
MALO,44050,Alto,3,97,0,50,Renta,Licenciatura
MALO,61482,Alto,5,97,0,50,Renta,Posgrado
MALO,53501,Alto,4,97,0,50,Hipoteca,Licenciatura
MALO,46739,Alto,5,97,0,50,Propia,Licenciatura
MALO,64144,Alto,1,98,0,50,Hipoteca,Posgrado
MALO,59015,Alto,2,98,0,50,Familiares,Preparatoria
MALO,54968,Alto,1,98,0,50,Propia,Licenciatura
MALO,43973,Alto,2,98,0,50,Familiares,Licenciatura
MALO,60388,Alto,3,98,0,50,Propia,Posgrado
MALO,53607,Alto,2,98,0,50,Hipoteca,Posgrado
MALO,47551,Alto,2,99,0,50,Hipoteca,Preparatoria
MALO,63302,Alto,1,99,0,50,Familiares,Licenciatura
MALO,59695,Alto,2,99,0,50,Propia,Licenciatura
MALO,55659,Alto,3,99,0,50,Familiares,Preparatoria
MALO,43191,Alto,2,99,0,50,Familiares,Posgrado
MALO,61083,Alto,5,99,0,50,Propia,Posgrado
MALO,54281,Alto,2,100,0,50,Hipoteca,Posgrado
MALO,46705,Alto,3,100,0,50,Renta,Posgrado
MALO,64032,Alto,3,100,0,50,Propia,Posgrado
MALO,63437,Alto,3,100,0,50,Hipoteca,Licenciatura
MALO,54532,Alto,3,100,0,50,Familiares,Licenciatura
MALO,48045,Alto,4,100,0,50,Hipoteca,Licenciatura
MALO,66499,Alto,0,100,0,50,Propia,Preparatoria
MALO,60153,Alto,3,100,0,50,Familiares,Posgrado
MALO,56503,Alto,1,101,0,50,Familiares,Preparatoria
MALO,45588,Alto,1,101,0,50,Hipoteca,Licenciatura
MALO,62138,Alto,0,101,0,50,Propia,Preparatoria
MALO,54844,Alto,3,101,0,50,Familiares,Posgrado
MALO,49063,Alto,2,101,0,50,Familiares,Licenciatura
MALO,65137,Alto,1,101,0,50,Renta,Posgrado
MALO,60497,Alto,0,101,0,50,Renta,Preparatoria
MALO,57701,Alto,1,120,0,50,Familiares,Posgrado
MALO,45248,Alto,0,120,0,50,Familiares,Posgrado
MALO,62199,Alto,3,124,0,50,Familiares,Licenciatura
MALO,56272,Alto,0,134,0,50,Hipoteca,Posgrado
